Intervention Time (min),Hour,Down Time (min),Reaction Time (min),Waiting Time (min),Delay Time (min),Machine_label,Type Of Failure_label,Serial Device_label,Shift_label,Comment_Clean_label,Defect Code_label,Microstop Description_label,Declaration End Time_label,Intervention Start Time_label,Call Maintenance Time_label,Declaration Start Time_label
1.3688892046462853,-0.4258262042924786,1.1229696686596702,-0.1773465208085413,-0.7941195233211681,-0.7941195233211681,-0.3458053093534136,-2.080771677215827,-0.4438922929144788,0.0735600346641657,-1.0781120116797571,0.8284899339271197,1.3027891758316728,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.3307089797397266,0.4593110541849137,-0.2359996661876325,-0.1773465208085413,0.3538244365959359,0.3538244365959359,-0.4058858678865243,0.2041629328435365,-0.4877496816944719,-1.1573125974850835,-1.0781120116797571,-0.4768813212425267,-0.8425289027875004,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
0.274239413591837,0.4593110541849137,0.1234864654263058,-0.1776830240123707,-0.623548355428582,-0.623548355428582,-0.7062886605520781,-0.6526875459287247,2.1399344403525413,-1.1573125974850835,-0.7544641970468147,-0.8308803056953122,1.952289144587936,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.3598157294838981,0.1642653013591162,-0.5124128368172101,0.4453863081981167,-0.7855909649265388,-0.7855909649265388,1.2763697710405764,-1.2239211984435656,-1.1568881276520804,0.0735600346641657,-0.7662332084880126,-1.207004226676397,-1.3345743336634577,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.3712224287079653,0.7543568070107111,0.3741954463342649,-0.1776381569185268,3.3251741812847846,3.3251741812847846,-0.946610894684521,-0.0814538934138838,-0.7709431063881415,-1.1573125974850835,-0.0357138554593708,-0.056507527204844,0.8304255621907538,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.3550957160118703,-1.0159177099440737,-0.4587693104416587,-0.1776381569185268,-0.5621427349872511,-0.5621427349872511,-1.0066914532176316,-2.080771677215827,-0.4438922929144788,1.304432666813415,1.6930698608851649,0.8284899339271197,1.3027891758316728,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.3653224118679306,0.7543568070107111,-0.3451493413823309,-0.1777054575592926,0.0041535424161345,0.0041535424161345,-0.5260469849527458,0.2041629328435365,-0.326103877333926,-1.1573125974850835,-0.6657762894006447,-0.4768813212425267,-0.8425289027875004,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.2842955139314532,-0.2783033278795798,-0.2304117988568459,-0.1777503246531366,0.1781361336665724,0.1781361336665724,0.9759669783750228,0.2041629328435365,1.5509923624497772,0.0735600346641657,0.7805511523551413,-0.4326314481859286,-0.6457107304371176,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.2606954465713142,0.0167424249462175,-0.2851728986985547,-0.1777503246531366,-0.1749461838710807,-0.1749461838710807,0.8558058613088012,0.2041629328435365,-1.1706718784115069,0.0735600346641657,1.1050396106624552,-0.3220067655444331,-0.4882561925568112,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.3149756014996339,0.3117881777720149,-0.4196542391261524,-0.1776381569185268,-0.5553198882715477,-0.5553198882715477,-0.1655636337540813,0.2041629328435365,1.89433306318458,-1.1573125974850835,0.8335117038405319,-0.4326314481859286,-0.6457107304371176,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.2339487035631566,-0.2783033278795798,-0.2937409619390941,-0.1770773182454778,-0.3318716583322599,-0.3318716583322599,-0.225644192287192,0.2041629328435365,1.1901087062029772,0.0735600346641657,-1.0781120116797571,-0.4105065116576294,0.1612437761994521,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
0.0630188107185927,-0.1307804514666811,0.5604576906938186,-0.177481122090073,2.294924327213565,2.294924327213565,0.4953225101101368,-0.6526875459287247,-0.4438922929144788,0.0735600346641657,-1.0781120116797571,-0.9636299248651068,-1.295210699193381,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
0.0177853482783262,0.9018796834236098,-0.0545802401814274,-0.1690685419943385,-0.3284602349744082,-0.3284602349744082,1.156208653974355,0.2041629328435365,1.6775522557863287,-1.1573125974850835,0.6927038883833426,-0.4547563847142277,0.1415619589644138,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
0.096845573934792,0.6068339305978124,0.086234016554395,-0.1777503246531366,-0.024843556125605,-0.024843556125605,-1.4873359214825177,0.2041629328435365,-0.0667187494065384,-1.1573125974850835,-0.7662332084880126,-0.4768813212425267,-0.8425289027875004,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.1242083903385101,-0.8683948335311746,-0.2907607660293413,-0.161665471510092,-0.7924138116422422,-0.7924138116422422,0.8558058613088012,0.2041629328435365,-0.4438922929144788,0.0735600346641657,0.754070876612446,-0.2335070194312367,-1.0983925268429982,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.2949155442435158,1.0494025598365084,-0.453181443110872,2.900311781415005,-0.7941195233211681,-0.7941195233211681,-0.1054830752209706,-1.2239211984435656,-1.1556350594012237,-1.1573125974850835,-0.7662332084880126,-1.207004226676397,-1.3345743336634577,0.0,-0.0139536393046486,-0.0422248708768907,25.725210757617404
-0.3779091144600046,1.0494025598365084,-0.5302940122757273,2.949306647892564,-0.7890023882843905,-0.7890023882843905,0.6755641857094691,-1.2239211984435656,-1.1568881276520804,-1.1573125974850835,-0.7662332084880126,-1.207004226676397,-1.3345743336634577,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.1957952613309319,0.3117881777720149,-0.3160924312622406,-0.1772343530739315,-0.5979626802446941,-0.5979626802446941,1.4566114466399087,0.2041629328435365,0.5259825332487964,-1.1573125974850835,0.8461213589561011,-0.4326314481859286,-0.6457107304371176,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.2854755172994601,-0.1307804514666811,-0.320935249615589,-0.1777503246531366,-0.2312346692756341,-0.2312346692756341,0.6154836271763583,0.2041629328435365,0.2014378562768477,0.0735600346641657,-0.8856046102487342,-0.4326314481859286,-0.6457107304371176,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
0.0126720003502962,-1.7535320920085669,-0.1521816562258334,-0.1677225291790209,-0.7514767313480216,-0.7514767313480216,0.7356447442425798,0.2041629328435365,1.0923693826361356,1.304432666813415,-1.0781120116797571,-0.3883815751293304,1.2043800896564814,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
0.1530924011431234,1.6394940654881034,0.2229505039143074,-0.1775932898246828,0.3572358599537877,0.3572358599537877,-1.3070942458831851,-0.9383043721861452,2.1399344403525413,1.304432666813415,1.5921926199606111,-1.0742546075066022,1.6767437032974002,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.3491956991718355,-0.2783033278795798,-0.3701084821265111,-0.1752826344917211,-0.1800633189078583,-0.1800633189078583,-1.1268525702838532,-1.7951548509584063,2.1399344403525413,0.0735600346641657,0.2496846719896784,-1.6273780207140796,-0.606347095967041,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.378302448916007,-0.4258262042924786,-0.3037991231345101,-0.1775708562777609,0.2514817358603843,0.2514817358603843,-1.5474164800156285,-0.6526875459287247,-0.4438922929144788,0.0735600346641657,1.6085851716108517,-0.764505496110415,2.0310164135280893,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.2111353051150222,0.7543568070107111,-0.1205170746847093,-0.1776830240123707,0.365764418348417,0.365764418348417,-1.3070942458831851,0.2041629328435365,1.5672822497109176,-1.1573125974850835,0.8461213589561011,-0.4768813212425267,-0.8425289027875004,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.3027822333635621,1.4919711890752043,0.0787835267800129,-0.1768978498701021,1.6723395644056265,1.6723395644056265,-1.7877387141480714,0.2041629328435365,-1.1706718784115069,1.304432666813415,-0.6472821285644765,-0.4105065116576294,0.1612437761994521,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
0.0606588039825788,-1.6060092155956682,0.2266757488014986,-0.1777054575592926,0.7751352212906236,0.7751352212906236,-0.3458053093534136,3.060331195417741,2.1399344403525413,1.304432666813415,1.3227663223246164,2.487860173549552,1.1453346379513665,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.1812418864588461,-0.4258262042924786,-0.2024724622029129,-0.1777951917469805,-0.1408319502925635,-0.1408319502925635,1.2763697710405764,0.2041629328435365,-1.1706718784115069,0.0735600346641657,0.9516221400896966,-0.4768813212425267,-0.8425289027875004,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.1474151232426468,-0.720871957118276,-0.1048710461585068,-0.1777951917469805,0.157667593519462,0.157667593519462,1.5166920051730195,0.2041629328435365,-0.3110670583236427,0.0735600346641657,-0.8734152769703506,-0.4768813212425267,-0.8425289027875004,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
0.0590854661585696,0.6068339305978124,-0.0106223505125727,-0.1777951917469805,-0.306285983148372,-0.306285983148372,0.3751613930439153,0.489779759100957,-0.4438922929144788,-1.1573125974850835,-1.0781120116797571,0.3859912033611378,-1.0590288923729214,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.0687482320421834,1.4919711890752043,-0.195767021405969,-0.1777503246531366,-0.5979626802446941,-0.5979626802446941,0.7957253027756905,-0.3670707196713043,-0.9300827742469736,1.304432666813415,-0.6834298065624416,1.6471125854741862,-0.7244379993772707,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
0.1566324112471442,1.0494025598365084,0.1395050184412274,-0.1777054575592926,-0.0384892495570119,-0.0384892495570119,-0.8264497776182995,-0.6526875459287247,-0.4438922929144788,-1.1573125974850835,-1.0781120116797571,-0.6538808134689195,-0.2914380202064284,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.0325614620899702,-1.3109634627698707,-0.0877349196774279,-0.1770773182454778,-0.2602317678173738,-0.2602317678173738,-0.0454025166878598,0.2041629328435365,0.6550485630870617,1.304432666813415,-1.0781120116797571,-0.4547563847142277,0.1415619589644138,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.2174286564110593,-1.0159177099440737,-0.292995912961656,-0.1777503246531366,-0.4001001254892943,-0.4001001254892943,0.8558058613088012,0.2041629328435365,0.5522969665167923,1.304432666813415,-0.1899719697065006,-0.4768813212425267,-0.8425289027875004,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
0.1967525257593806,1.4919711890752043,0.0724506104717882,-0.1769202834170241,-0.5212056546930305,-0.5212056546930305,-0.3458053093534136,-0.0814538934138838,-0.7872329936492818,1.304432666813415,-1.0781120116797571,-0.056507527204844,0.8304255621907538,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.360995732851905,0.6068339305978124,-0.5161380817044011,2.6611701712269227,-0.7975309466790199,-0.7975309466790199,-0.4058858678865243,-1.2239211984435656,-1.1506227863977958,-1.1573125974850835,-0.0310903152503288,-1.207004226676397,-1.3345743336634577,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.0364948066499934,0.4593110541849137,-0.001309238294595,-0.167161690505972,0.1525504584826844,0.1525504584826844,1.2763697710405764,0.2041629328435365,0.2540667228128394,-1.1573125974850835,0.7805511523551413,-0.4326314481859286,-0.6457107304371176,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.3397556722277799,-0.2783033278795798,-0.3172100047283979,-0.1770100176047119,0.0212106592053932,0.0212106592053932,0.7957253027756905,-0.3670707196713043,-0.9300827742469736,0.0735600346641657,-1.0781120116797571,1.5586128393609897,-1.236165247488266,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.0101413980978381,0.3117881777720149,-0.025523330061337,-0.1776830240123707,-0.0726034831355291,-0.0726034831355291,-1.5474164800156285,-0.6526875459287247,-0.4438922929144788,-1.1573125974850835,-1.0781120116797571,-0.8972551152802095,1.7751527894725916,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.306322243467583,-0.2783033278795798,-0.3507372087131176,-0.1776830240123707,-0.2772888846066323,-0.2772888846066323,0.0146780418452508,-0.0814538934138838,-0.4438922929144788,0.0735600346641657,1.6930698608851649,-0.2113820829029376,0.1809255934344904,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.1226350525145008,0.7543568070107111,0.1123107307647326,-0.1775932898246828,1.0446376665609096,1.0446376665609096,-1.5474164800156285,3.060331195417741,-0.4438922929144788,-1.1573125974850835,-1.0781120116797571,2.487860173549552,1.1453346379513665,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.1954019268749295,-0.2783033278795798,0.1979913631701272,-0.1777503246531366,1.7525080133151416,1.7525080133151416,-0.6462081020189673,0.2041629328435365,-0.2772342155505052,0.0735600346641657,0.7805511523551413,-0.4768813212425267,-0.8425289027875004,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
0.0114919969822892,1.1969254362494073,-0.0691086952414725,-0.1773689543554633,-0.3659858919107771,-0.3659858919107771,1.5166920051730195,0.2041629328435365,0.6876283376093423,-1.1573125974850835,-1.0781120116797571,-0.4105065116576294,0.1612437761994521,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
0.3513329669682912,0.3117881777720149,0.1596213408320592,-0.1229451695227909,-0.7941195233211681,-0.7941195233211681,1.2763697710405764,0.489779759100957,-0.4438922929144788,-1.1573125974850835,-1.0781120116797571,0.1204919650215487,0.1021983244943373,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.1741618662508044,-0.8683948335311746,-0.2110405254434524,-0.1777951917469805,-0.2124718408074497,-0.2124718408074497,-1.7877387141480714,0.2041629328435365,0.081143304194581,0.0735600346641657,0.7162419112657384,-0.4768813212425267,-0.8425289027875004,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.1993352714349527,-0.4258262042924786,-0.2944860109165324,-0.1733757830033546,-0.4853857094355874,-0.4853857094355874,1.0360475369081334,0.2041629328435365,2.1399344403525413,0.0735600346641657,1.6930698608851649,-0.4768813212425267,-0.8425289027875004,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.2776088281794138,-0.1307804514666811,-0.1845912867443957,-0.177481122090073,0.3589415716327135,0.3589415716327135,-0.4058858678865243,-0.6526875459287247,-0.4438922929144788,0.0735600346641657,1.6396889875625886,-0.8972551152802095,1.7751527894725916,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.1002149885223688,-1.3109634627698707,-0.0728339401286636,-0.1775708562777609,0.1013791081149086,0.1013791081149086,-1.0667720117507424,3.060331195417741,-0.4438922929144788,1.304432666813415,-1.0781120116797571,2.487860173549552,1.1453346379513665,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.1564618157307001,-0.8683948335311746,-0.126104942015496,-0.1775932898246828,0.1013791081149086,0.1013791081149086,-1.1268525702838532,-0.6526875459287247,-0.4438922929144788,0.0735600346641657,1.7565384583001966,-0.6538808134689195,-0.2914380202064284,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.1698351872347789,-1.163440586356972,-0.1737880765715417,-0.1773465208085413,-0.0606635013830481,-0.0606635013830481,-0.225644192287192,-0.0814538934138838,-0.5466438894847483,1.304432666813415,-0.4778924281786637,-0.2113820829029376,0.1809255934344904,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
0.1121856177188824,1.0494025598365084,0.1544059979899917,-0.1777951917469805,0.2207789256397189,0.2207789256397189,1.156208653974355,0.2041629328435365,1.2527621187458244,-1.1573125974850835,-0.3690290723475831,-0.3220067655444331,-0.4882561925568112,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
0.1770858029592647,-1.3109634627698707,0.1372698715089128,-0.1776830240123707,-0.1374205269347118,-0.1374205269347118,0.9759669783750228,1.9178638903880592,2.1399344403525413,1.304432666813415,1.4291077471325833,1.138239045323307,0.7320164760155624,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.2508620851712563,-1.7535320920085669,-0.1085962910456979,-0.177481122090073,0.5892126482877048,0.5892126482877048,0.0747586003783616,1.6322470641306386,-0.5453908212338914,1.304432666813415,1.043252300596166,1.359488410606298,0.9288346483659452,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.3252022973556941,-1.6060092155956682,-0.1652200133310022,-0.1777054575592926,0.6523239804079616,0.6523239804079616,-1.3070942458831851,-0.0814538934138838,-0.5303540022236081,1.304432666813415,-0.7662332084880126,-0.0343825906765449,0.2399710451396053,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.0919549649463201,-0.1307804514666811,-0.1782583704361709,-0.1748339635532819,-0.4171572422785529,-0.4171572422785529,0.4953225101101368,0.2041629328435365,0.3279977496133991,0.0735600346641657,-0.8700527022728656,-0.3220067655444331,-0.4882561925568112,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.3810557901080232,0.3117881777720149,-0.5347643061403565,-0.1777054575592926,-0.7941195233211681,-0.7941195233211681,0.2550002759776938,1.061013411615798,-0.4438922929144788,-1.1573125974850835,-0.7662332084880126,0.7621151243422224,2.227834585878472,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.2630554533073281,1.4919711890752043,-0.4222619105471861,-0.1724784411264762,-0.7924138116422422,-0.7924138116422422,-1.607497038548739,-0.0814538934138838,-0.7070366255944373,1.304432666813415,-1.0781120116797571,0.0319922189083523,-0.2323925685013135,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.2225420043390894,-1.4584863391827696,-0.1361631032109118,-0.1776830240123707,0.341884454843455,0.341884454843455,0.5554030686432475,0.2041629328435365,-1.1706718784115069,1.304432666813415,-0.6472821285644765,-0.4547563847142277,0.1415619589644138,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.1285350693545356,0.4593110541849137,-0.0989106543390011,-0.1747217958186721,0.1030848197938344,0.1030848197938344,0.9759669783750228,0.2041629328435365,-0.3574305836053497,-1.1573125974850835,0.7250686698466369,-0.4768813212425267,-0.8425289027875004,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.0656015563941649,-0.1307804514666811,-0.1857088602105531,-0.1777503246531366,-0.563848446666177,-0.563848446666177,-0.1655636337540813,0.2041629328435365,1.099887792141277,0.0735600346641657,0.7250686698466369,-0.4768813212425267,-0.8425289027875004,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.3641424084999236,0.3117881777720149,-0.4881987450504681,-0.1753499351324869,-0.6559568773281734,-0.6559568773281734,0.5554030686432475,-0.3670707196713043,-0.8862253854669804,-1.1573125974850835,1.3227663223246164,1.602862712417588,-0.8622107200225386,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.0585215361861232,-1.7535320920085669,0.2549876099441507,-0.177525989183917,1.4198942359245987,1.4198942359245987,-1.2470136873500748,0.489779759100957,2.1399344403525413,1.304432666813415,1.1710301391006006,0.0983670284932496,-0.4882561925568112,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.2941288753315111,1.4919711890752043,-0.2646840518190038,-0.1777054575592926,0.0638534511785397,0.0638534511785397,0.0747586003783616,-0.3670707196713043,-0.8787069759618387,1.304432666813415,0.6805145551049591,1.7134873950590834,1.460243713711979,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.2524354229952655,-0.720871957118276,-0.2706444436385095,-0.1777054575592926,-0.1442433736504152,-0.1442433736504152,1.156208653974355,0.2041629328435365,-1.1706718784115069,0.0735600346641657,0.9016038414646056,-0.4326314481859286,-0.6457107304371176,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
6.30956330649139,1.0494025598365084,5.799642100039343,2.865023812106764,-0.8060595050736491,-0.8060595050736491,1.6969336807723516,-2.080771677215827,-0.7158081033504359,-1.1573125974850835,-0.0310903152503288,0.8284899339271197,1.3027891758316728,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.0077813913618243,-1.6060092155956682,0.2065594264106667,-0.1718727353595833,0.9815263344406524,0.9815263344406524,-1.0066914532176316,-0.0814538934138838,-0.7609185603812859,1.304432666813415,-0.0289887060644006,-0.2113820829029376,0.1809255934344904,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.3826291279320325,1.344448312662306,-0.5340192571629183,12.24123691587411,-0.7855909649265388,-0.7855909649265388,0.5554030686432475,-1.2239211984435656,-1.1568881276520804,-1.1573125974850835,-0.7662332084880126,-1.207004226676397,-1.3345743336634577,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.3818424590200279,1.344448312662306,-0.5351368306290756,9.165305996763554,-0.7941195233211681,-0.7941195233211681,0.7957253027756905,-1.2239211984435656,-1.1593942641537944,-1.1573125974850835,-0.7662332084880126,-1.207004226676397,-1.3345743336634577,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
0.331272909712173,-0.4258262042924786,0.4159181890708049,-0.1777054575592926,0.4681071190839685,0.4681071190839685,-1.0667720117507424,0.2041629328435365,0.1099638739642907,0.0735600346641657,-1.0781120116797571,-0.4768813212425267,-0.8425289027875004,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.2445687338752192,0.4593110541849137,-0.3533448801341513,-0.1773465208085413,-0.5587313116293994,-0.5587313116293994,-0.7663692190851887,-1.509538024700986,2.1399344403525413,-1.1573125974850835,1.2021339550523378,-1.3618787823744904,0.5155164864301413,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
0.0169986793663216,-1.4584863391827696,-0.0087597280689772,-0.1777951917469805,-0.1152462751086756,-0.1152462751086756,1.0360475369081334,0.2041629328435365,1.5234248609309244,1.304432666813415,-1.0781120116797571,-0.4326314481859286,-0.6457107304371176,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.3432956823318008,-0.2783033278795798,-0.4379079390733886,-0.1777054575592926,-0.5160885196562528,-0.5160885196562528,1.2162892125074658,-0.6526875459287247,2.1399344403525413,0.0735600346641657,1.6085851716108517,-0.8972551152802095,1.7751527894725916,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.1234217214265055,0.9018796834236098,0.0758033308702601,-0.1777503246531366,0.8825950570629526,0.8825950570629526,1.5166920051730195,-0.0814538934138838,-0.5265947974710372,-1.1573125974850835,1.0302223236434112,-0.1228823367897412,0.8501073794257922,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.3216622872516733,1.0494025598365084,-0.2464303518717676,-0.1776381569185268,0.2651274292917913,0.2651274292917913,0.7957253027756905,0.2041629328435365,-1.1706718784115069,-1.1573125974850835,0.7805511523551413,-0.4326314481859286,-0.6457107304371176,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.1710151906027859,-1.4584863391827696,-0.0504824708055171,-0.1777951917469805,0.5107499110571151,0.5107499110571151,0.1348391589114723,0.2041629328435365,0.0823963724454379,1.304432666813415,-1.0781120116797571,-0.4768813212425267,-0.8425289027875004,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
-0.2174286564110593,-0.8683948335311746,-0.3235429210366227,-0.1777503246531366,-0.538262771482289,-0.538262771482289,-0.4058858678865243,0.2041629328435365,-0.4877496816944719,0.0735600346641657,1.2933437937216217,-0.3883815751293304,1.2043800896564814,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
0.0189653516463332,0.9018796834236098,-0.0378166381890675,-0.1777503246531366,-0.2551146327805962,-0.2551146327805962,-0.0454025166878598,-0.3670707196713043,-0.6631792368144442,-1.1573125974850835,0.7431425088456194,1.80198714117228,0.9485164656009836,0.0,-0.0139536393046486,-0.0422248708768907,-0.0362231232352473
